"popularity","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
27,0.968,0.161,239293,0.103,0.907,-1.80180980508156,-2.82861807027321,-3.13040717688059,109.112,0.0732
33,0.991,0.283,336267,0.101,0.92,-2.64226246056421,-2.83709151422739,-3.28876195233237,104.334,0.0366
34,0.918,0.271,138560,0.219,0.0273,-2.37515578582888,-2.52654383906255,-3.52336501563636,81.141,0.16
42,0.994,0.258,596840,0.0512,0.913,-2.41239995900125,-3.10740512039263,-3.07694232897953,126.248,0.0668
46,0.994,0.292,429467,0.0371,0.912,-2.35282630943079,-3.03723953012706,-3.05336138639063,70.152,0.0558
27,0.99,0.267,445160,0.103,0.944,-2.34549259400532,-2.8551972468395,-3.14423228187243,175.129,0.0723
32,0.988,0.211,635040,0.0397,0.829,-2.38814298135569,-3.27768848640116,-3.60822155109648,86.618,0.682
0,0.944,0.256,720360,0.123,0.802,-0.430782916092454,-2.64759482730798,-3.21388828335716,116.023,0.0819999999999999
62,0.961,0.171,180933,0.308,0.00546,-1.14256417619729,-2.31353082847065,-3.0878475624618,171.798,0.0889
0,0.985,0.423,256656,0.152,0.909,-2.23492644452023,-2.86684392870576,-3.0988730324735,137.806,0.192
29,0.99,0.383,350174,0.12,0.87,-2.13707065451647,-2.62258432336615,-3.06615473785054,112.127,0.0535
4,0.911,0.155,923573,0.104,0.398,-2.81842325858358,-2.67312151576729,-3.25969781938846,80.279,0.0643
50,0.64,0.343,258812,0.151,0,-2.22562405185792,-2.29867598654952,-3.3270179834879,67.102,0.157
30,0.986,0.144,169000,0.0355,0.403,-1.63989711991881,-2.89551426994952,-3.17246945205404,91.706,0.09
27,0.987,0.217,170840,0.0882,0.388,-2.01740615076038,-2.97667090656953,-3.1349943408875,130.039,0.0572
37,0.951,0.273,487667,0.128,0.928,-2.06356819252355,-2.60727744169373,-3.32980738557548,109.163,0.118
33,0.549,0.136,522587,0.407,0.824,-2.03255795578099,-2.22458646524916,-3.40520540305969,93.258,0.117
40,0.992,0.416,175440,0.00214,0.917,-2.75514180863606,-3.48084776985124,-2.86998106824843,128.059,0.292
30,0.917,0.166,930987,0.227,0.914,-2.16282315061889,-2.68824334944901,-2.82009970491083,82.309,0.0903
36,0.992,0.208,281000,0.0704,0.893,-2.52697942620991,-2.89670652663945,-3.31318650433944,70.327,0.0605
43,0.683,0.289,429600,0.326,0.872,-2.10373423424888,-2.45088126009515,-3.34670919637809,79.235,0.0723
38,5.98e-05,0.177,587133,0.959,0.00118,-2.72417958303209,-1.84691475044783,-1.8773173575897,199.992,0.149
45,0.994,0.319,190427,0.0185,0.867,-2.06356819252355,-3.26297769510781,-3.15355635874756,63.397,0.377
16,0.993,0.337,279413,0.143,0.903,-2.30258509299405,-2.47396991450411,-3.15825120305177,70.326,0.038
35,0.995,0.293,184853,0.0318,0.853,-2.14558134418438,-2.93454524073717,-3.22137895508632,69.928,0.1
35,0.859,0.0666,238307,0.266,0.942,-2.57833859458055,-2.75026994595244,-2.85771097565662,73.367,0.0342
37,0.755,0.0642,355573,0.0104,0.969,-1.51868354916564,-3.15359461988217,-3.26754099684948,68.345,0.0373
23,0.989,0.171,388080,0.0429,0.719,-2.34653698052323,-2.87863811638716,-3.15355635874756,124.549,0.0372
31,0.985,0.306,401707,0.136,0.909,-2.41799594450537,-2.68440946339159,-3.36969871460278,98.217,0.0408
3,0.986,0.331,211253,0.135,0.0109,-2.70905070143579,-2.62006176650608,-3.17246945205404,128.206,0.119
46,0.0001189999999999,0.396,235973,0.891,0.00499,-1.76026080216868,-1.72556517222688,-2.56135582195141,200.011,0.381
32,0.856,0.111,222053,0.0458,0.863,-2.51207231786077,-2.94757053639923,-3.10331748423393,85.125,0.0338
27,0.994,0.261,182147,0.199,0.837,-2.1982250776698,-2.72392994487348,-3.23653076010692,112.848,0.122
25,0.987,0.367,607320,0.0565,0.907,-2.37193517112884,-2.83510231707096,-3.33822258250077,97.279,0.0506
41,0.776,0.0826,438667,0.0347,0.346,-2.16282315061889,-3.12060502183108,-2.98776410390481,173.568,0.0367
29,0.924,0.502,132307,0.0759,0.00588,-1.74296930505862,-2.92697774540354,-3.27280416689376,107.557,0.743
46,0.907,0.251,262573,0.0674,0.822,-2.37730863918998,-2.8264917591825,-3.11002141995612,133.929,0.0642
38,0.988,0.31,274547,0.0141,0.923,-2.46040917818761,-3.03220852175464,-3.07911388249304,133.175,0.0625
29,0.984,0.215,255960,0.0688,0.518,-1.98777435315401,-2.73033910997273,-3.09444824649315,87.014,0.0959
43,0.995,0.363,120493,0.0438,0.904,-2.2730262907525,-2.97986516513781,-2.94503915923847,70.071,0.0469
28,0.787,0.108,1275794,0.117,0.821,-0.0714960017050699,-2.72998134941437,-3.23145460707506,82.274,0.0565
26,0.966,0.466,133933,0.165,0.913,-2.09557092360972,-2.75079866609734,-2.98578194270082,118.679,0.152
25,0.968,0.374,214293,0.27,0.934,-1.41881755282545,-2.47864476769961,-3.24419363285249,126.543,0.259
26,0.959,0.445,254987,0.272,0.87,-2.62279035715139,-2.50292989827039,-3.01797788250131,157.666,0.692
21,0.992,0.394,375227,0.0354,0.878,-2.62279035715139,-2.84209360931857,-3.02002496612304,127.533,0.0398
47,0.963,0.308,586173,0.217,0.858,-1.09661428600544,-2.76974222905082,-3.14888345304817,108.887,0.443
22,0.989,0.434,214947,0.132,0.683,-2.3258537199334,-2.67526564456544,-3.09224317393483,116.285,0.551
38,0.00188,0.275,437000,0.744,0.846,-1.10866262452161,-2.47162584800295,-2.38488033572088,133.055,0.172
33,0.993,0.185,175827,0.00785,0.827,-2.58627514417629,-3.03821484527495,-3.1349943408875,75.67,0.0365
26,0.977,0.166,303800,0.0286,0.931,-2.2730262907525,-3.05094479374879,-3.24676102835774,91.62,0.0517
34,0.946,0.173,152400,0.049,0.187,-1.78976146656538,-2.91463077878932,-2.90042209374967,91.191,0.172
33,0.509,0.294,294600,0.244,0.912,-2.32483070194137,-2.58307547432011,-3.26230538279554,117.547,0.063
5,0.712,0.244,106400,0.159,0.533,-2.17155683058764,-2.46286444484491,-3.46413718143603,77.457,0.0679
29,0.974,0.375,357133,0.0906,0.367,-2.40351101158401,-2.66732449048987,-3.10331748423393,134.8,0.208
28,0.985,0.198,707667,0.0235,0.911,-2.1803674602698,-3.06040520357803,-3.11226608980994,87.545,0.0381
0,0.981,0.343,467107,0.0662,0.49,-2.24431618487007,-2.82314990984699,-3.29144651770304,105.257,0.275
30,0.989,0.175,660520,0.134,0.901,-1.89047544216721,-2.72859414079236,-3.31869616015041,73.237,0.0363
34,0.944,0.165,774000,0.0934,0.891,-2.65926003693278,-2.73484779579605,-3.23907853218572,96.083,0.0685
32,0.935,0.279,693355,0.0837,0.521,-1.38629436111989,-2.73333168087679,-3.11903048989848,81.506,0.197
23,0.923,0.274,511973,0.118,0.762,-2.56915820223559,-2.90530144015744,-3.17725415017738,130.008,0.0504
23,0.92,0.106,1317383,0.0858,0.932,-0.379797361359587,-2.66938438209542,-3.1677075382938,78.116,0.0378
32,0.926,0.327,630467,0.109,0.72,-2.01740615076038,-2.65077703569215,-3.04072963948473,152.25,0.461
35,0.895,0.267,167627,0.34,0.00221,-1.43969513784701,-2.48778036956629,-3.02002496612304,104.356,0.721
0,0.644,0.415,64760,0.0197,0,-1.62455155024415,-3.24674229779857,-2.22562405185792,163.219,0.126
33,0.908,0.153,105560,0.00209,0.798,-2.3382122706372,-3.45660709642347,-3.15121717639439,100.571,0.369
11,0.98,0.491,180053,0.154,2.35e-05,-0.302457358033935,-2.68093566497784,-1.13320373343773,106.854,0.402
31,0.992,0.374,184893,0.308,0.93,-1.87080267656851,-2.54818530378521,-3.49991335460131,81.718,0.182
6,0.96,0.633,44373,0.126,0,-0.765717873394781,-2.71156448020391,-0.691149177897272,107.495,0.595
30,0.981,0.176,384920,0.0381,0.131,-2.5307411861318,-2.97595595764782,-3.10109278921182,90.828,0.113
18,0.986,0.302,194707,0.121,5.97e-06,-2.34862903149545,-2.4751130785325,-3.0988730324735,76.274,0.0798
32,0.816,0.278,398333,0.261,0.78,-2.25379492882461,-2.43333124830413,-2.81507877386073,147.038,0.128
28,0.981,0.36,150293,0.098,0.929,-2.42701517137222,-2.78890164582969,-3.04492251774476,71.937,0.0338
26,0.995,0.699,174760,0.269,0.908,-2.13707065451647,-2.15651530026995,-3.34387231504289,114.973,0.538
44,0.977,0.156,375760,0.0392,0.0195,-1.98777435315401,-2.88754068144805,-2.92062480106719,173.223,0.0339
52,0.174,0.559,301067,0.567,0.103,-2.10373423424888,-1.92694748656871,-3.32423634052603,130.036,0.227
13,0.989,0.131,356027,0.00958,0.429,-2.81674961802555,-3.16737687979198,-3.083471187862,67.134,0.0336
0,0.811,0.318,488640,0.255,0.225,-0.316081546973479,-2.7390751136307,-2.48530672980934,91.987,0.366
39,0.99,0.314,771507,0.156,0.888,-2.06356819252355,-2.77507642567429,-3.27809518452817,105.409,0.0377
43,0.989,0.163,187853,0.00374,0.945,-2.32074906362172,-3.00702059463785,-2.99573227355399,73.248,0.161
30,0.919,0.271,225093,0.0361,0.0276,-2.21640739675299,-2.78207081357751,-3.15590102570681,108.442,0.125
0,0.971,0.328,185493,0.109,0.839,-1.75446368448436,-2.66868250354443,-2.75829141753896,169.996,0.701
28,0.587,0.178,396227,0.173,0.00195,-1.9173226922034,-2.63094194406424,-3.31318650433944,111.947,0.0794
35,0.989,0.223,241547,0.0152,0.018,-2.53957405113031,-3.02417503629289,-2.86470401114759,135.019,0.0373
0,0.963,0.248,73787,0.11,0.00099,-0.398986142010455,-2.86996345666056,-3.12356564506388,89.922,0.0821
38,0.00402,0.555,223893,0.886,0,-2.56006132338876,-1.60764569803454,-3.31318650433944,94.988,0.72
38,0.96,0.43,188832,0.107,0.00479,-1.41058705368894,-2.69619949977585,-3.00983119793349,88.578,0.314
0,0.992,0.223,288360,0.0371,0.915,-2.3870542496205,-2.86704670161449,-3.24419363285249,82.27,0.114
32,0.711,0.507,328573,0.153,0.882,-2.13707065451647,-2.91710070638083,-3.25969781938846,90.093,0.0348
41,0.74,0.178,204000,0.0489,0,-1.35867919408692,-2.9673875003573,-3.24676102835774,89.645,0.573
0,0.957,0.196,387840,0.0755,0.000565,-0.342490308946776,-2.77784385028023,-2.92994453301599,71.146,0.1
40,0.928,0.128,213667,0.0116,0.145,-0.85566611005772,-3.26676153179085,-2.99573227355399,62.208,0.038
29,0.994,0.447,128867,0.111,0.91,-2.07944154167984,-2.76922071854535,-3.30497852392161,99.887,0.32
0,0.836,0.533,182988,0.37,0.357,-1.33941077522104,-2.3829814576065,-3.25969781938846,117.371,0.904
42,0.988,0.161,624867,0.0301,0.809,-2.62416871712151,-3.03514228801122,-3.15590102570681,135.229,0.034
31,0.977,0.0677,293000,0.0708,0.914,-2.23492644452023,-2.94422887811775,-2.96229749746775,69.547,0.0393
25,0.986,0.346,274467,0.00168,0.419,-2.36552489276792,-3.35559324028909,-1.80788885115794,63.871,0.0369
43,0.973,0.41,467560,0.125,0.946,-2.3859667019331,-2.76835109761185,-3.42959685618385,103.984,0.0351
29,0.993,0.395,156233,0.0167,0.951,-2.61046987276335,-3.1720217178366,-3.21388828335716,64.801,0.371
50,0.988,0.209,1154000,0.0314,0.84,-2.28278246569787,-2.97192323671532,-3.37260992481024,81.629,0.0983
44,0.992,0.273,223347,0.0419,0.888,-2.12863178587061,-3.14694421049321,-3.31318650433944,93.747,0.171
0,0.973,0.24,205600,0.0482,0.279,-2.1119647333854,-2.80742079162012,-3.15825120305177,127.544,0.143
0,0.959,0.372,262467,0.14,0.0001629999999999,-2.30258509299405,-2.86931580124152,-2.50592601701208,130.097,0.176
39,0.972,0.178,213250,0.0798,0.0865,-1.93102153656156,-2.53393722137881,-3.13729583787578,77.657,0.135
37,0.961,0.268,519587,0.296,0.104,-0.427710717055484,-2.6,-3.17485893945143,91.062,0.162
36,0.901,0.198,141200,0.0313,0.866,-2.3816283003345,-2.98847429459745,-3.17246945205404,88.813,0.189
26,0.911,0.129,472933,0.0538,0.122,-2.81008292666736,-3.02821528216389,-3.3270179834879,92.218,0.0805
30,0.874,0.203,1418213,0.0942,0.923,-1.79576749062559,-2.67200147310089,-3.2754461763566,103.765,0.0636
37,0.921,0.289,156360,0.197,0.00077,-1.15836229307388,-2.64115957630627,-3.37845789469267,140.466,0.584
0,0.914,0.193,322200,0.00327,0.0901,-2.77258872223978,-3.40371566107559,-3.20152718653359,88.647,0.0564
30,0.994,0.268,100107,0.0157,0.342,-2.17155683058764,-3.07939860074368,-3.11903048989848,93.227,0.178
40,0.964,0.319,456560,0.298,0.9,-2.37838680641033,-2.36410708752823,-3.11451580954396,91.46,0.21
37,0.26,0.428,272800,0.472,0.00564,-2.63666020501554,-2.12428349546137,-3.49002859536877,112.44,0.358
33,0.966,0.156,330467,0.152,0.317,-2.35493157336626,-2.67396093221931,-3.11451580954396,82.33,0.0887
32,0.77,0.4,151013,0.138,0.708,-1.69826912614072,-2.56890979109112,-3.16060691674423,92.21,0.387
23,0.983,0.446,35027,0.0921,0.00171,-1.06711362160874,-2.88345713955636,-1.69826912614072,130.789,0.48
33,0.927,0.16,329533,0.0139999999999999,0.776,-2.49738417129911,-2.95815992282918,-3.28608457456165,98.147,0.034
54,0.992,0.309,232240,0.0472,0.866,-2.32380872944567,-2.94326722714391,-3.19418321227783,72.915,0.0693
46,0.901,0.166,1445107,0.0952,0.668,-2.99974029495153,-2.84728375657435,-3.01389624418166,64.276,0.0388
21,0.791,0.2,97440,0.171,0.958,-2.20727491318972,-2.57102947950938,-3.07911388249304,81.636,0.0368
31,0.91,0.206,202773,0.208,0.183,-1.89047544216721,-2.56171719098794,-3.15121717639439,76.444,0.161
31,0.994,0.182,277600,0.0159,0.903,-2.58097711853873,-3.07813261741525,-3.13960264397369,62.746,0.0513
18,0.992,0.378,267547,0.0384,0.921,-2.59026716544583,-3.03068507203455,-3.1677075382938,112.912,0.141
36,0.956,0.16,205347,0.243,0.937,-2.33098456751574,-2.46916798455997,-3.31044301839369,132.425,0.0551
33,0.827,0.438,183440,0.383,8.75e-06,-2.06356819252355,-2.33212635989826,-3.43889924884617,140.725,0.574
32,0.979,0.311,259609,0.0662,0.837,-2.1982250776698,-3.01481560109713,-3.30225743380725,132.872,0.17
33,0.764,0.427,189147,0.362,4.06e-06,-2.09557092360972,-2.19731076365707,-3.36101559202932,121.249,0.393
21,0.975,0.0606,952400,0.0322,0.827,-2.35072546832198,-3.07397568720737,-3.27280416689376,64.428,0.064
0,0.973,0.23,104533,0.0631,1.23e-05,-0.491022996469811,-2.88329676484374,-2.75514180863606,82.306,0.0443
30,0.977,0.106,529173,0.0373,0.849,-2.63666020501554,-2.85658679654774,-3.18447439815087,79.979,0.0337
36,0.984,0.251,389613,0.0802,0.809,-1.80180980508156,-2.88586062248926,-2.9058915695542,80.164,0.199
30,0.932,0.331,550800,0.331,0.895,-2.2730262907525,-2.63522092227424,-3.46413718143603,105.043,0.285
28,0.986,0.236,309120,0.047,0.88,-2.37730863918998,-2.85662764519565,-3.28608457456165,108.211,0.093
30,0.986,0.319,341017,0.132,0.927,-2.24431618487007,-2.72478325016164,-3.26754099684948,143.814,0.32
33,0.994,0.388,313907,0.0292,0.912,-2.26336437984076,-2.92027019455087,-3.08129016191564,68.797,0.04
25,0.99,0.179,539533,0.00603,0.923,-2.78871810416966,-3.36330197884514,-3.31044301839369,63.037,0.143
32,0.904,0.393,386533,0.129,0.587,-2.30258509299405,-2.85809741914371,-3.23653076010692,120.123,0.645
41,0.995,0.449,547830,0.0933,0.925,-2.36872489549859,-2.79104280507586,-2.94124408826992,126.854,0.125
62,0.994,0.469,205867,0.0128,0.937,-2.3633972323908,-3.32789334902307,-2.12863178587061,72.765,0.354
41,0.945,0.543,237507,0.335,0.284,-2.3859667019331,-2.52372088270166,-2.87706074383649,125.854,0.77
64,0.844,0.241,250984,0.367,0.00279,-2.43840481613658,-1.99582462251079,-3.47054745979695,135.267,0.302
49,0.992,0.354,253413,0.0322,0.955,-2.26336437984076,-3.01811264615792,-3.1349943408875,67.872,0.0638
28,0.994,0.398,171000,0.0686,0.895,-1.65025990695436,-2.90703799883329,-2.97592964625781,72.406,0.414
39,0.923,0.264,310000,0.11,0.898,-0.994252273343867,-2.70041145992713,-3.32980738557548,92.54,0.191
23,0.985,0.249,155080,0.205,0.904,-2.28278246569787,-2.75541632240571,-3.24676102835774,142.929,0.0635
32,0.971,0.156,856187,0.0442,0.88,-2.67220054820851,-2.9228086443178,-3.19418321227783,80.813,0.086
15,0.909,0.105,1051733,0.027,0.633,-2.13707065451647,-2.82695064588878,-3.17008566069877,63.867,0.0359
0,0.97,0.351,374707,0.117,0,-1.83885107676191,-2.81665246696777,-3.00780485478826,136.154,0.243
30,0.985,0.163,328933,0.0221,0.596,-2.20727491318972,-3.11040554672531,-3.12584095890101,86.745,0.0511
40,0.966,0.292,364387,0.0517,0.801,-1.1239300966524,-2.7102491113259,-3.28608457456165,151.637,0.216
34,0.968,0.388,214067,0.18,0.894,-2.12863178587061,-2.51120305496628,-3.28341434600577,81.15,0.344
0,0.968,0.402,32053,0.0629,0.000103,-2.23492644452023,-3.00377303053531,-3.34955414851032,98.748,0.432
8,0.976,0.278,1081467,0.217,0.846,-2.51454145491769,-2.46159985824425,-3.13729583787578,84.921,0.136
0,0.99,0.429,82987,0.221,0.956,-1.13943428318836,-2.54268053552488,-3.25450300251135,153.693,0.68
31,0.968,0.219,483417,0.0207,0.406,-1.95899538860397,-3.00229454087626,-2.95843648881029,105.197,0.0734
43,0.995,0.198,439467,0.0034,0.901,-2.64930970607961,-3.23302390728182,-3.1629681929299,69.214,0.0719
31,0.953,0.437,584707,0.107,0.916,-2.37946613733,-2.7933942921378,-3.05124498348425,85.372,0.204
19,0.978,0.406,348093,0.0815,0.856,-1.98777435315401,-2.95354357279963,-3.23398946267825,102.124,0.204
33,0.972,0.235,902067,0.0825,0.897,-2.73490765527209,-2.7614180908344,-3.16533505794017,73.814,0.0944
28,0.805,0.253,657267,0.236,0.888,-2.16282315061889,-2.45851541949815,-3.32423634052603,135.768,0.163
23,0.988,0.41,118733,0.0563,0.875,-1.83885107676191,-2.94622710240787,-3.31869616015041,103.542,0.39
37,0.988,0.404,316360,0.074,0.914,-2.40019792186105,-2.96950590169916,-3.15590102570681,76.497,0.36
41,0.992,0.325,352800,0.0108,0.897,-2.42136862898401,-3.0731994217774,-3.26754099684948,72.487,0.0408
31,0.858,0.129,203000,0.194,0.816,-1.00512194558077,-2.46971459929149,-3.10331748423393,53.981,0.0655
22,0.985,0.224,70360,0.171,0.908,-1.4961092271271,-2.80830865404226,-3.23145460707506,83.924,0.254
36,0.987,0.472,192867,0.26,0.922,-2.23492644452023,-2.46528004202368,-3.13040717688059,106.494,0.547
39,0.971,0.331,458507,0.0969,0.903,-2.60369018577797,-2.7464748219082,-3.01797788250131,71.464,0.0358
41,0.0004219999999999,0.135,515467,0.941,0.0153,-0.0491902441907718,-1.9361499439906,-1.29828348379718,104.021,0.069
61,0.977,0.32,418133,0.0428,0.532,-1.65548185093551,-2.91866674606287,-3.30497852392161,66.667,0.173
35,0.993,0.394,232787,0.216,0.896,-2.30258509299405,-2.54921159786846,-3.35813789220171,113.596,0.176
39,0.984,0.319,132667,0.0262,0.928,-2.67364877438488,-3.33950080387646,-3.16533505794017,69.597,0.144
0,0.949,0.302,378400,0.104,0,-1.32425897020044,-2.79309523181426,-2.85423271128029,75.121,0.282
36,0.934,0.187,397907,0.182,0.392,-2.1982250776698,-2.49433383419481,-3.12584095890101,92.731,0.0856
31,0.504,0.43,125163,0.371,0.971,-2.50225628812311,-2.60300441647128,-3.22388836669175,125.519,0.0372
33,0.978,0.132,336587,0.0144,0.901,-2.62416871712151,-2.9064462233103,-3.22640409128899,78.266,0.0365
45,0.871,0.133,332733,0.203,0.89,-2.23492644452023,-2.61441695192974,-3.32423634052603,93.163,0.208
45,0.974,0.397,231587,0.0675,0.0004559999999999,-2.18925640768704,-2.55988728344863,-3.14655516328857,109.352,0.134
47,0.967,0.253,233427,0.126,0.858,-2.18925640768704,-2.57173526618209,-3.27809518452817,67.171,0.0355
41,7.91e-05,0.442,214400,0.954,0.000273,-1.11779510808488,-1.55637334172929,-2.88598140959487,114.788,0.335
28,0.988,0.254,156967,0.0904,0.88,-2.30258509299405,-2.6836228571089,-3.43268804875353,68.842,0.0617
0,0.991,0.295,113120,0.126,0.883,-1.56064774826467,-2.87117702332245,-3.38139475436598,86.298,0.447
32,0.03,0.614,343373,0.752,0.169,-3.03447310187042,-1.81590837059589,-3.45459815838927,109.983,0.414
30,0.372,0.577,136173,0.601,0,-2.13707065451647,-2.1075315352558,-3.11903048989848,89.84,0.349
32,0.986,0.176,98576,0.0929,0.91,-2.1803674602698,-3.02056244367044,-3.31593753771133,70.017,0.316
30,0.977,0.241,135600,0.0875,0.204,-2.09557092360972,-2.81984205141198,-3.04702556794154,96.91,0.145
29,0.851,0.575,96592,0.242,0.0298,-2.09557092360972,-2.65276796339874,-2.6200393237795,82.154,0.818
32,0.756,0.312,325787,0.126,0.0166,-2.3538783873816,-2.6734480181368,-3.09665819214395,141.565,0.068
37,0.977,0.41,139240,0.0715,0.931,-2.69859504233145,-2.66793342592786,-3.40822199659912,94.884,0.285
30,0.832,0.322,221347,0.395,5.98e-06,-2.14558134418438,-1.93347865204423,-3.51998091765212,167.302,0.139
31,0.979,0.308,125933,0.203,0.966,-2.20727491318972,-2.81543348247698,-3.20645330486964,72.542,0.151
35,0.934,0.169,491733,0.0254,0.674,-2.20727491318972,-2.95465128543272,-3.19662521593338,138.825,0.0396
50,0.426,0.567,259158,0.707,3.07e-06,-2.9058915695542,-2.22768056343447,-2.95075890791126,124.482,0.747
37,0.966,0.428,171000,0.137,0.000271,-0.951917909517306,-2.56151399701608,-3.02825546525955,147.173,0.434
24,0.948,0.168,698000,0.0157,0.375,-2.34653698052323,-2.95549106544125,-3.08565698108198,142.184,0.0331
28,0.98,0.286,305747,0.242,0.866,-2.39360449138121,-2.6284354113163,-3.22388836669175,140.481,0.0487
0,0.984,0.0937,743960,0.0446,0.923,-2.01740615076038,-2.88169203554894,-3.19907319757202,56.92,0.0367
37,0.961,0.162,179152,0.124,0.602,-2.23492644452023,-2.32696677145056,-3.14423228187243,132.077,0.0686
27,3.42e-05,0.474,319333,0.983,0.00754,-2.50960926242837,-1.60906314848654,-1.4740332754279,97.47,0.235
38,0.989,0.224,299253,0.0945,0.764,-2.28278246569787,-2.54453526637684,-3.15590102570681,124.206,0.0574
30,0.963,0.119,1107267,0.052,0.861,-2.1803674602698,-2.8723491634053,-3.30770703857482,83.501,0.0319
